"SampleID","Antigen","MFI"
1719,"LF010",4940
1719,"RBP2b.P87",6663.5
1719,"LF016",1117.5
1719,"MSP8",258
1720,"EBP",5988.5
1720,"PTEX150",123
1720,"PvCSS",90
1720,"LF005",117
1720,"LF010",988
1720,"RBP2b.P87",3837
1720,"LF016",6385.5
1720,"MSP8",86
1721,"EBP",5887.5
1721,"PTEX150",82
1721,"PvCSS",221
1721,"LF005",840.5
1721,"LF010",594
1721,"RBP2b.P87",4407
1721,"LF016",3332.5
1721,"MSP8",418
1722,"EBP",200
1722,"PTEX150",369.5
1722,"PvCSS",89
1722,"LF005",77
1722,"LF010",419.5
1722,"RBP2b.P87",4553
1722,"LF016",3184.5
1722,"MSP8",536
1723,"EBP",40
1723,"PTEX150",178
1723,"PvCSS",117
1723,"LF005",425
1723,"LF010",80
1723,"RBP2b.P87",187
1723,"LF016",56
1723,"MSP8",114
1724,"EBP",7464
1724,"PTEX150",83
1724,"PvCSS",736
1724,"LF005",1353
1724,"LF010",1763
1724,"RBP2b.P87",9329
1724,"LF016",9909
1724,"MSP8",1494
1725,"EBP",39
1725,"PTEX150",87.5
1725,"PvCSS",55
1725,"LF005",43
1725,"LF010",51.5
1725,"RBP2b.P87",40
1725,"LF016",38
1725,"MSP8",40
1726,"EBP",1983
1726,"PTEX150",513
1726,"PvCSS",858
1726,"LF005",222
1726,"LF010",7628
1726,"RBP2b.P87",439
1726,"LF016",11657
1726,"MSP8",5963
1727,"EBP",4560
1727,"PTEX150",279
1727,"PvCSS",440.5
1727,"LF005",203
1727,"LF010",3179
1727,"RBP2b.P87",5279
1727,"LF016",1011
1727,"MSP8",706
1728,"EBP",356
1728,"PTEX150",415
1728,"PvCSS",111
1728,"LF005",49
1728,"LF010",76
1728,"RBP2b.P87",357
1728,"LF016",316
1728,"MSP8",185
1729,"EBP",8597
1729,"PTEX150",71
1729,"PvCSS",560.5
1729,"LF005",2177
1729,"LF010",1168
1729,"RBP2b.P87",9184
1729,"LF016",3349
1729,"MSP8",2083
1730,"EBP",1475
1730,"PTEX150",57
1730,"PvCSS",364
1730,"LF005",19897
1730,"LF010",11907.5
1730,"RBP2b.P87",7324
1730,"LF016",17685
1730,"MSP8",1618.5
1731,"EBP",37
1731,"PTEX150",52
1731,"PvCSS",88
1731,"LF005",539.5
1731,"LF010",183
1731,"RBP2b.P87",2322.5
1731,"LF016",443
1731,"MSP8",70
1732,"EBP",66.5
1732,"PTEX150",74
1732,"PvCSS",462
1732,"LF005",195.5
1732,"LF010",196
1732,"RBP2b.P87",751
1732,"LF016",1572.5
1732,"MSP8",838
1733,"EBP",46
1733,"PTEX150",46
1733,"PvCSS",179.5
1733,"LF005",57
1733,"LF010",92
1733,"RBP2b.P87",95
1733,"LF016",210
1733,"MSP8",62
1734,"EBP",2580
1734,"PTEX150",40
1734,"PvCSS",192
1734,"LF005",271
1734,"LF010",1587
1734,"RBP2b.P87",4670
1734,"LF016",6689
1734,"MSP8",2427
1735,"EBP",60
1735,"PTEX150",180
1735,"PvCSS",200
1735,"LF005",392
1735,"LF010",178
1735,"RBP2b.P87",1194
1735,"LF016",1976
1735,"MSP8",228
1736,"EBP",1476
1736,"PTEX150",821
1736,"PvCSS",193
1736,"LF005",123
1736,"LF010",85.5
1736,"RBP2b.P87",2382
1736,"LF016",4067.5
1736,"MSP8",552.5
1737,"EBP",623
1737,"PTEX150",29.5
1737,"PvCSS",216
1737,"LF005",92
1737,"LF010",921
1737,"RBP2b.P87",99
1737,"LF016",91
1737,"MSP8",56
1738,"EBP",153.5
1738,"PTEX150",239
1738,"PvCSS",58
1738,"LF005",435
1738,"LF010",131
1738,"RBP2b.P87",5833
1738,"LF016",13167
1738,"MSP8",5099
1739,"EBP",3119.5
1739,"PTEX150",114
1739,"PvCSS",412
1739,"LF005",158.5
1739,"LF010",11256
1739,"RBP2b.P87",1064
1739,"LF016",1721
1739,"MSP8",472
1740,"EBP",43
1740,"PTEX150",131
1740,"PvCSS",53
1740,"LF005",207
1740,"LF010",119
1740,"RBP2b.P87",2162
1740,"LF016",732
1740,"MSP8",125
1741,"EBP",1921
1741,"PTEX150",154
1741,"PvCSS",332.5
1741,"LF005",519
1741,"LF010",1467
1741,"RBP2b.P87",9767
1741,"LF016",6861.5
1741,"MSP8",1399.5
1742,"EBP",34
1742,"PTEX150",44
1742,"PvCSS",56.5
1742,"LF005",209.5
1742,"LF010",68.5
1742,"RBP2b.P87",29.5
1742,"LF016",67
1742,"MSP8",58
1743,"EBP",116
1743,"PTEX150",892.5
1743,"PvCSS",52
1743,"LF005",303
1743,"LF010",78
1743,"RBP2b.P87",58
1743,"LF016",591.5
1743,"MSP8",64
1744,"EBP",68.5
1744,"PTEX150",1629
1744,"PvCSS",68
1744,"LF005",64
1744,"LF010",64.5
1744,"RBP2b.P87",61
1744,"LF016",7191
1744,"MSP8",418
1745,"EBP",223
1745,"PTEX150",134
1745,"PvCSS",92
1745,"LF005",48
1745,"LF010",63
1745,"RBP2b.P87",214
1745,"LF016",381
1745,"MSP8",84
1746,"EBP",42
1746,"PTEX150",83.5
1746,"PvCSS",95
1746,"LF005",288
1746,"LF010",100
1746,"RBP2b.P87",66.5
1746,"LF016",61
1746,"MSP8",197.5
1747,"EBP",39
1747,"PTEX150",34
1747,"PvCSS",53.5
1747,"LF005",61
1747,"LF010",53
1747,"RBP2b.P87",42
1747,"LF016",45.5
1747,"MSP8",52.5
1748,"EBP",34
1748,"PTEX150",33
1748,"PvCSS",74.5
1748,"LF005",92.5
1748,"LF010",60
1748,"RBP2b.P87",26
1748,"LF016",26
1748,"MSP8",35.5
1749,"EBP",39
1749,"PTEX150",105
1749,"PvCSS",44.5
1749,"LF005",53.5
1749,"LF010",105
1749,"RBP2b.P87",39
1749,"LF016",78
1749,"MSP8",63.5
1750,"EBP",46
1750,"PTEX150",173
1750,"PvCSS",61
1750,"LF005",48
1750,"LF010",161
1750,"RBP2b.P87",69
1750,"LF016",320
1750,"MSP8",68
1751,"EBP",72
1751,"PTEX150",142
1751,"PvCSS",101
1751,"LF005",49
1751,"LF010",72
1751,"RBP2b.P87",77
1751,"LF016",354
1751,"MSP8",121
1752,"EBP",8363.5
1752,"PTEX150",1797
1752,"PvCSS",922.5
1752,"LF005",1803
1752,"LF010",16573
1752,"RBP2b.P87",8332
1752,"LF016",7207
1752,"MSP8",4040
1753,"EBP",64
1753,"PTEX150",67.5
1753,"PvCSS",272
1753,"LF005",395
1753,"LF010",1147
1753,"RBP2b.P87",43
1753,"LF016",11428.5
1753,"MSP8",1077
1754,"EBP",657.5
1754,"PTEX150",119
1754,"PvCSS",109
1754,"LF005",6902
1754,"LF010",167.5
1754,"RBP2b.P87",251
1754,"LF016",11855
1754,"MSP8",2729
1755,"EBP",1518
1755,"PTEX150",227.5
1755,"PvCSS",110.5
1755,"LF005",155
1755,"LF010",51
1755,"RBP2b.P87",43
1755,"LF016",318
1755,"MSP8",62.5
1756,"EBP",79
1756,"PTEX150",130
1756,"PvCSS",480
1756,"LF005",111.5
1756,"LF010",78.5
1756,"RBP2b.P87",389
1756,"LF016",2934
1756,"MSP8",478.5
1757,"EBP",47
1757,"PTEX150",56
1757,"PvCSS",92
1757,"LF005",86.5
1757,"LF010",55
1757,"RBP2b.P87",59
1757,"LF016",66
1757,"MSP8",63
1758,"EBP",64
1758,"PTEX150",1628.5
1758,"PvCSS",354
1758,"LF005",3001.5
1758,"LF010",372
1758,"RBP2b.P87",6443
1758,"LF016",10381
1758,"MSP8",2490
1759,"EBP",16042.5
1759,"PTEX150",467
1759,"PvCSS",4502
1759,"LF005",4557
1759,"LF010",17176
1759,"RBP2b.P87",9404.5
1759,"LF016",18715.5
1759,"MSP8",16437
1760,"EBP",4119
1760,"PTEX150",313
1760,"PvCSS",105
1760,"LF005",1769
1760,"LF010",1733
1760,"RBP2b.P87",5448
1760,"LF016",12675
1760,"MSP8",1909
1761,"EBP",52
1761,"PTEX150",173.5
1761,"PvCSS",1179
1761,"LF005",4089.5
1761,"LF010",2267
1761,"RBP2b.P87",2497
1761,"LF016",16316
1761,"MSP8",9748
1762,"EBP",79
1762,"PTEX150",1029
1762,"PvCSS",665.5
1762,"LF005",932
1762,"LF010",802
1762,"RBP2b.P87",4474
1762,"LF016",6695
1762,"MSP8",7328.5
1763,"EBP",7298
1763,"PTEX150",983
1763,"PvCSS",2972
1763,"LF005",928
1763,"LF010",7950
1763,"RBP2b.P87",7771
1763,"LF016",10685
1763,"MSP8",6245
1764,"EBP",106.5
1764,"PTEX150",49
1764,"PvCSS",115
1764,"LF005",102.5
1764,"LF010",95
1764,"RBP2b.P87",1068
1764,"LF016",495
1764,"MSP8",220
1765,"EBP",1113
1765,"PTEX150",930
1765,"PvCSS",353
1765,"LF005",364.5
1765,"LF010",1617.5
1765,"RBP2b.P87",7581.5
1765,"LF016",8880
1765,"MSP8",303
1766,"EBP",10356.5
1766,"PTEX150",339
1766,"PvCSS",156
1766,"LF005",607
1766,"LF010",19505.5
1766,"RBP2b.P87",9560.5
1766,"LF016",311.5
1766,"MSP8",146
1767,"EBP",1150
1767,"PTEX150",1269
1767,"PvCSS",148
1767,"LF005",1228
1767,"LF010",281
1767,"RBP2b.P87",5164
1767,"LF016",397
1767,"MSP8",849
1768,"EBP",12470
1768,"PTEX150",74
1768,"PvCSS",984
1768,"LF005",944
1768,"LF010",407
1768,"RBP2b.P87",9282
1768,"LF016",9007
1768,"MSP8",621.5
1769,"EBP",1540
1769,"PTEX150",81
1769,"PvCSS",1498.5
1769,"LF005",176
1769,"LF010",18752
1769,"RBP2b.P87",6459.5
1769,"LF016",1717
1769,"MSP8",415
1770,"EBP",163
1770,"PTEX150",60
1770,"PvCSS",105.5
1770,"LF005",89
1770,"LF010",80
1770,"RBP2b.P87",165
1770,"LF016",2448
1770,"MSP8",342
1771,"EBP",1954
1771,"PTEX150",444.5
1771,"PvCSS",448.5
1771,"LF005",107
1771,"LF010",650
1771,"RBP2b.P87",263
1771,"LF016",5506
1771,"MSP8",259
1772,"EBP",55
1772,"PTEX150",152
1772,"PvCSS",134
1772,"LF005",62
1772,"LF010",61
1772,"RBP2b.P87",999
1772,"LF016",979
1772,"MSP8",114
1773,"EBP",13439.5
1773,"PTEX150",3250
1773,"PvCSS",1637
1773,"LF005",2196
1773,"LF010",22057.5
1773,"RBP2b.P87",8735
1773,"LF016",15513
1773,"MSP8",12852
1774,"EBP",2102.5
1774,"PTEX150",62.5
1774,"PvCSS",196
1774,"LF005",158
1774,"LF010",869
1774,"RBP2b.P87",1002
1774,"LF016",2326.5
1774,"MSP8",197
1775,"EBP",789
1775,"PTEX150",579.5
1775,"PvCSS",1724
1775,"LF005",10100.5
1775,"LF010",5881.5
1775,"RBP2b.P87",7459
1775,"LF016",14582
1775,"MSP8",3701
1776,"EBP",4186
1776,"PTEX150",314
1776,"PvCSS",702
1776,"LF005",301
1776,"LF010",790
1776,"RBP2b.P87",5411
1776,"LF016",9007.5
1776,"MSP8",1119
1777,"EBP",39
1777,"PTEX150",2020
1777,"PvCSS",46
1777,"LF005",63
1777,"LF010",67
1777,"RBP2b.P87",35
1777,"LF016",1127.5
1777,"MSP8",287
1778,"EBP",206.5
1778,"PTEX150",100
1778,"PvCSS",78
1778,"LF005",50
1778,"LF010",218.5
1778,"RBP2b.P87",3717
1778,"LF016",169
1778,"MSP8",246
1779,"EBP",70
1779,"PTEX150",53
1779,"PvCSS",52
1779,"LF005",100.5
1779,"LF010",45.5
1779,"RBP2b.P87",74
1779,"LF016",754.5
1779,"MSP8",80
1780,"EBP",37
1780,"PTEX150",33
1780,"PvCSS",80.5
1780,"LF005",44.5
1780,"LF010",43
1780,"RBP2b.P87",297
1780,"LF016",32.5
1780,"MSP8",39.5
1781,"EBP",8696
1781,"PTEX150",1095.5
1781,"PvCSS",1010
1781,"LF005",293
1781,"LF010",7994.5
1781,"RBP2b.P87",6961
1781,"LF016",7218.5
1781,"MSP8",681.5
1782,"EBP",53
1782,"PTEX150",347.5
1782,"PvCSS",331.5
1782,"LF005",62
1782,"LF010",8008.5
1782,"RBP2b.P87",1180
1782,"LF016",4690.5
1782,"MSP8",759
1783,"EBP",6482.5
1783,"PTEX150",942
1783,"PvCSS",6665
1783,"LF005",3217
1783,"LF010",18718
1783,"RBP2b.P87",8482.5
1783,"LF016",16563
1783,"MSP8",5720
1784,"EBP",43
1784,"PTEX150",76
1784,"PvCSS",56.5
1784,"LF005",47
1784,"LF010",52
1784,"RBP2b.P87",58
1784,"LF016",1334
1784,"MSP8",255
1785,"EBP",33
1785,"PTEX150",223
1785,"PvCSS",42
1785,"LF005",103
1785,"LF010",94.5
1785,"RBP2b.P87",55
1785,"LF016",2056
1785,"MSP8",493
1786,"EBP",37.5
1786,"PTEX150",51
1786,"PvCSS",42
1786,"LF005",66
1786,"LF010",58
1786,"RBP2b.P87",38
1786,"LF016",1313
1786,"MSP8",557
1787,"EBP",41
1787,"PTEX150",45
1787,"PvCSS",304
1787,"LF005",53
1787,"LF010",57
1787,"RBP2b.P87",52
1787,"LF016",62
1787,"MSP8",155
1788,"EBP",113
1788,"PTEX150",269
1788,"PvCSS",2791
1788,"LF005",1633.5
1788,"LF010",20190
1788,"RBP2b.P87",9705
1788,"LF016",14080.5
1788,"MSP8",3681
1789,"EBP",43
1789,"PTEX150",53
1789,"PvCSS",166
1789,"LF005",1873
1789,"LF010",502.5
1789,"RBP2b.P87",1365.5
1789,"LF016",6568
1789,"MSP8",998.5
1790,"EBP",5895.5
1790,"PTEX150",597
1790,"PvCSS",83
1790,"LF005",1839
1790,"LF010",4179.5
1790,"RBP2b.P87",8115
1790,"LF016",10679
1790,"MSP8",497.5
1791,"EBP",12564
1791,"PTEX150",1989.5
1791,"PvCSS",9761
1791,"LF005",251
1791,"LF010",22023
1791,"RBP2b.P87",8086.5
1791,"LF016",11229
1791,"MSP8",1639
1792,"EBP",114
1792,"PTEX150",103.5
1792,"PvCSS",201.5
1792,"LF005",148
1792,"LF010",508
1792,"RBP2b.P87",81
1792,"LF016",1423.5
1792,"MSP8",1106
1793,"EBP",75
1793,"PTEX150",41
1793,"PvCSS",100
1793,"LF005",1239
1793,"LF010",708
1793,"RBP2b.P87",76
1793,"LF016",2431
1793,"MSP8",892
1794,"EBP",58.5
1794,"PTEX150",329
1794,"PvCSS",75
1794,"LF005",2077.5
1794,"LF010",111
1794,"RBP2b.P87",62
1794,"LF016",19039
1794,"MSP8",6749.5
1795,"EBP",54
1795,"PTEX150",250.5
1795,"PvCSS",202
1795,"LF005",110
1795,"LF010",68
1795,"RBP2b.P87",81.5
1795,"LF016",2032.5
1795,"MSP8",242
1796,"EBP",2096
1796,"PTEX150",1263
1796,"PvCSS",4452
1796,"LF005",3853.5
1796,"LF010",1537.5
1796,"RBP2b.P87",1582
1796,"LF016",5241
1796,"MSP8",1898
1797,"EBP",4749
1797,"PTEX150",137.5
1797,"PvCSS",658
1797,"LF005",976
1797,"LF010",4423.5
1797,"RBP2b.P87",8411
1797,"LF016",10351
1797,"MSP8",760.5
1798,"EBP",217.5
1798,"PTEX150",642.5
1798,"PvCSS",113
1798,"LF005",2275
1798,"LF010",198.5
1798,"RBP2b.P87",6836
1798,"LF016",10604
1798,"MSP8",1432.5
1799,"EBP",86
1799,"PTEX150",479
1799,"PvCSS",1487
1799,"LF005",2540
1799,"LF010",962
1799,"RBP2b.P87",266
1799,"LF016",23033
1799,"MSP8",1966
1800,"EBP",4791
1800,"PTEX150",392
1800,"PvCSS",581
1800,"LF005",231
1800,"LF010",13463
1800,"RBP2b.P87",4579.5
1800,"LF016",7440
1800,"MSP8",1282
1801,"EBP",347
1801,"PTEX150",94.5
1801,"PvCSS",134
1801,"LF005",115.5
1801,"LF010",145
1801,"RBP2b.P87",224
1801,"LF016",271
1801,"MSP8",245.5
1802,"EBP",11188
1802,"PTEX150",315
1802,"PvCSS",1388
1802,"LF005",1803
1802,"LF010",7810.5
1802,"RBP2b.P87",8580.5
1802,"LF016",5779
1802,"MSP8",2085
1803,"EBP",3868
1803,"PTEX150",58
1803,"PvCSS",1210
1803,"LF005",976
1803,"LF010",1123
1803,"RBP2b.P87",6822
1803,"LF016",1196
1803,"MSP8",276
1804,"EBP",6140.5
1804,"PTEX150",602
1804,"PvCSS",3643
1804,"LF005",3754
1804,"LF010",11224
1804,"RBP2b.P87",1452
1804,"LF016",384.5
1804,"MSP8",1860.5
1805,"EBP",6754
1805,"PTEX150",763.5
1805,"PvCSS",1525
1805,"LF005",2640
1805,"LF010",4594
1805,"RBP2b.P87",4794
1805,"LF016",10869
1805,"MSP8",823.5
1806,"EBP",184
1806,"PTEX150",405
1806,"PvCSS",141
1806,"LF005",381
1806,"LF010",1417
1806,"RBP2b.P87",1231
1806,"LF016",4208
1806,"MSP8",1893
1807,"EBP",86
1807,"PTEX150",102.5
1807,"PvCSS",91
1807,"LF005",375
1807,"LF010",832
1807,"RBP2b.P87",1197
1807,"LF016",1150
1807,"MSP8",456
1808,"EBP",584.5
1808,"PTEX150",296.5
1808,"PvCSS",429
1808,"LF005",140
1808,"LF010",327
1808,"RBP2b.P87",5273
1808,"LF016",6252.5
1808,"MSP8",807.5
1809,"EBP",75.5
1809,"PTEX150",118
1809,"PvCSS",10228.5
1809,"LF005",222
1809,"LF010",165
1809,"RBP2b.P87",5329
1809,"LF016",7824.5
1809,"MSP8",1374.5
1810,"EBP",8005
1810,"PTEX150",117
1810,"PvCSS",110.5
1810,"LF005",182.5
1810,"LF010",478
1810,"RBP2b.P87",2924
1810,"LF016",1393
1810,"MSP8",176
1811,"EBP",500
1811,"PTEX150",58
1811,"PvCSS",176
1811,"LF005",97
1811,"LF010",311
1811,"RBP2b.P87",1204
1811,"LF016",1997
1811,"MSP8",556.5
1812,"EBP",185
1812,"PTEX150",127
1812,"PvCSS",691
1812,"LF005",709
1812,"LF010",201
1812,"RBP2b.P87",4697.5
1812,"LF016",10430
1812,"MSP8",1016
1813,"EBP",47
1813,"PTEX150",2529
1813,"PvCSS",50
1813,"LF005",64
1813,"LF010",844.5
1813,"RBP2b.P87",38.5
1813,"LF016",2911
1813,"MSP8",1155
1814,"EBP",5184.5
1814,"PTEX150",788
1814,"PvCSS",114.5
1814,"LF005",85
1814,"LF010",9891
1814,"RBP2b.P87",9204
1814,"LF016",4100.5
1814,"MSP8",2646
1815,"EBP",48
1815,"PTEX150",78
1815,"PvCSS",64
1815,"LF005",81
1815,"LF010",53.5
1815,"RBP2b.P87",196
1815,"LF016",116.5
1815,"MSP8",74
1816,"EBP",104
1816,"PTEX150",83
1816,"PvCSS",119
1816,"LF005",180
1816,"LF010",149
1816,"RBP2b.P87",2327
1816,"LF016",611
1816,"MSP8",414
1817,"EBP",53
1817,"PTEX150",50
1817,"PvCSS",72.5
1817,"LF005",175
1817,"LF010",105.5
1817,"RBP2b.P87",310
1817,"LF016",610
1817,"MSP8",307
1818,"EBP",2579
1818,"PTEX150",346
1818,"PvCSS",392
1818,"LF005",803.5
1818,"LF010",5702.5
1818,"RBP2b.P87",4647
1818,"LF016",3656
1818,"MSP8",925.5
1819,"EBP",36
1819,"PTEX150",44
1819,"PvCSS",96.5
1819,"LF005",112.5
1819,"LF010",54
1819,"RBP2b.P87",45
1819,"LF016",5551.5
1819,"MSP8",146
1820,"EBP",142
1820,"PTEX150",93
1820,"PvCSS",79.5
1820,"LF005",129
1820,"LF010",57
1820,"RBP2b.P87",145
1820,"LF016",442
1820,"MSP8",86
1821,"EBP",50
1821,"PTEX150",170
1821,"PvCSS",52
1821,"LF005",255.5
1821,"LF010",60
1821,"RBP2b.P87",208
1821,"LF016",839
1821,"MSP8",680
1822,"EBP",2115
1822,"PTEX150",412
1822,"PvCSS",923
1822,"LF005",330
1822,"LF010",872
1822,"RBP2b.P87",7750
1822,"LF016",1714
1822,"MSP8",258.5
1823,"EBP",48
1823,"PTEX150",41
1823,"PvCSS",51.5
1823,"LF005",913
1823,"LF010",110
1823,"RBP2b.P87",160
1823,"LF016",2259
1823,"MSP8",2258
1824,"EBP",14613
1824,"PTEX150",4068
1824,"PvCSS",202.5
1824,"LF005",1353
1824,"LF010",21792.5
1824,"RBP2b.P87",9229
1824,"LF016",16640
1824,"MSP8",9334.5
1825,"EBP",14075
1825,"PTEX150",630
1825,"PvCSS",4822
1825,"LF005",1078
1825,"LF010",10795
1825,"RBP2b.P87",10162.5
1825,"LF016",22148
1825,"MSP8",2457.5
1826,"EBP",1295
1826,"PTEX150",1187
1826,"PvCSS",571
1826,"LF005",17852
1826,"LF010",16637
1826,"RBP2b.P87",8809
1826,"LF016",1350
1826,"MSP8",7541
1827,"EBP",42
1827,"PTEX150",84
1827,"PvCSS",59
1827,"LF005",114
1827,"LF010",64.5
1827,"RBP2b.P87",64.5
1827,"LF016",51
1827,"MSP8",61
1828,"EBP",962
1828,"PTEX150",82
1828,"PvCSS",81
1828,"LF005",151.5
1828,"LF010",192.5
1828,"RBP2b.P87",55
1828,"LF016",11113
1828,"MSP8",1496
1829,"EBP",41
1829,"PTEX150",89
1829,"PvCSS",65
1829,"LF005",62.5
1829,"LF010",101
1829,"RBP2b.P87",55.5
1829,"LF016",80
1829,"MSP8",67
1830,"EBP",66
1830,"PTEX150",182
1830,"PvCSS",111
1830,"LF005",141
1830,"LF010",214
1830,"RBP2b.P87",87
1830,"LF016",79
1830,"MSP8",130.5
1831,"EBP",37
1831,"PTEX150",36
1831,"PvCSS",46
1831,"LF005",267
1831,"LF010",50.5
1831,"RBP2b.P87",43.5
1831,"LF016",40
1831,"MSP8",526
1832,"EBP",7134
1832,"PTEX150",3902.5
1832,"PvCSS",16477
1832,"LF005",15865.5
1832,"LF010",9563.5
1832,"RBP2b.P87",11369
1832,"LF016",24162
1832,"MSP8",2899.5
1833,"EBP",162
1833,"PTEX150",87
1833,"PvCSS",139.5
1833,"LF005",218
1833,"LF010",91.5
1833,"RBP2b.P87",647
1833,"LF016",3843.5
1833,"MSP8",614
1834,"EBP",11378.5
1834,"PTEX150",978
1834,"PvCSS",4831
1834,"LF005",843.5
1834,"LF010",24281.5
1834,"RBP2b.P87",8479.5
1834,"LF016",14204.5
1834,"MSP8",1193.5
1835,"EBP",54
1835,"PTEX150",154
1835,"PvCSS",114.5
1835,"LF005",137
1835,"LF010",88.5
1835,"RBP2b.P87",70
1835,"LF016",163
1835,"MSP8",66
1836,"EBP",359
1836,"PTEX150",861
1836,"PvCSS",415
1836,"LF005",593
1836,"LF010",371.5
1836,"RBP2b.P87",4778
1836,"LF016",9707
1836,"MSP8",870.5
1837,"EBP",41
1837,"PTEX150",35
1837,"PvCSS",130
1837,"LF005",385
1837,"LF010",53
1837,"RBP2b.P87",35.5
1837,"LF016",124.5
1837,"MSP8",78
1838,"EBP",56.5
1838,"PTEX150",146.5
1838,"PvCSS",84
1838,"LF005",259.5
1838,"LF010",108
1838,"RBP2b.P87",46
1838,"LF016",15833
1838,"MSP8",1542
1839,"EBP",53
1839,"PTEX150",84
1839,"PvCSS",110.5
1839,"LF005",63
1839,"LF010",59.5
1839,"RBP2b.P87",41.5
1839,"LF016",53.5
1839,"MSP8",355.5
1840,"EBP",39
1840,"PTEX150",43
1840,"PvCSS",52
1840,"LF005",41
1840,"LF010",53
1840,"RBP2b.P87",37
1840,"LF016",49
1840,"MSP8",63
1841,"EBP",800
1841,"PTEX150",700
1841,"PvCSS",1554
1841,"LF005",68
1841,"LF010",4631
1841,"RBP2b.P87",1767.5
1841,"LF016",855.5
1841,"MSP8",287
1842,"EBP",41
1842,"PTEX150",66
1842,"PvCSS",65
1842,"LF005",99
1842,"LF010",62
1842,"RBP2b.P87",42
1842,"LF016",39
1842,"MSP8",122
1843,"EBP",6063.5
1843,"PTEX150",445
1843,"PvCSS",559.5
1843,"LF005",1260
1843,"LF010",23663
1843,"RBP2b.P87",8412
1843,"LF016",752
1843,"MSP8",397
1844,"EBP",10373.5
1844,"PTEX150",1025
1844,"PvCSS",3724
1844,"LF005",6026
1844,"LF010",28679
1844,"RBP2b.P87",8671
1844,"LF016",14961
1844,"MSP8",1668.5
1845,"EBP",657
1845,"PTEX150",91
1845,"PvCSS",121
1845,"LF005",105
1845,"LF010",174.5
1845,"RBP2b.P87",2340.5
1845,"LF016",289
1845,"MSP8",92
1846,"EBP",1932
1846,"PTEX150",162
1846,"PvCSS",3284
1846,"LF005",112
1846,"LF010",6017.5
1846,"RBP2b.P87",1107.5
1846,"LF016",1393.5
1846,"MSP8",450.5
1847,"EBP",127
1847,"PTEX150",197
1847,"PvCSS",540
1847,"LF005",94
1847,"LF010",462
1847,"RBP2b.P87",1492
1847,"LF016",1849
1847,"MSP8",131.5
1848,"EBP",41
1848,"PTEX150",69
1848,"PvCSS",93
1848,"LF005",156
1848,"LF010",74
1848,"RBP2b.P87",55
1848,"LF016",43
1848,"MSP8",106
1849,"EBP",42
1849,"PTEX150",51
1849,"PvCSS",57
1849,"LF005",146
1849,"LF010",64
1849,"RBP2b.P87",37
1849,"LF016",1818
1849,"MSP8",324
1850,"EBP",612
1850,"PTEX150",263
1850,"PvCSS",1670
1850,"LF005",1440
1850,"LF010",1074
1850,"RBP2b.P87",8519.5
1850,"LF016",788
1850,"MSP8",501
1851,"EBP",41
1851,"PTEX150",161
1851,"PvCSS",195.5
1851,"LF005",53.5
1851,"LF010",68
1851,"RBP2b.P87",233
1851,"LF016",478
1851,"MSP8",103
1852,"EBP",42
1852,"PTEX150",77
1852,"PvCSS",55
1852,"LF005",193.5
1852,"LF010",57
1852,"RBP2b.P87",46
1852,"LF016",75.5
1852,"MSP8",72
1853,"EBP",9263.5
1853,"PTEX150",370
1853,"PvCSS",458
1853,"LF005",683
1853,"LF010",24323
1853,"RBP2b.P87",11175
1853,"LF016",10130
1853,"MSP8",2045
1854,"EBP",5621
1854,"PTEX150",820.5
1854,"PvCSS",466
1854,"LF005",128.5
1854,"LF010",6745
1854,"RBP2b.P87",2279
1854,"LF016",2513
1854,"MSP8",445.5
1855,"EBP",62
1855,"PTEX150",337
1855,"PvCSS",69
1855,"LF005",215.5
1855,"LF010",68.5
1855,"RBP2b.P87",86
1855,"LF016",912.5
1855,"MSP8",110.5
1856,"EBP",116.5
1856,"PTEX150",89.5
1856,"PvCSS",137
1856,"LF005",130
1856,"LF010",596
1856,"RBP2b.P87",54
1856,"LF016",2557
1856,"MSP8",464.5
1857,"EBP",322
1857,"PTEX150",96
1857,"PvCSS",78
1857,"LF005",193
1857,"LF010",8496
1857,"RBP2b.P87",4821.5
1857,"LF016",5425
1857,"MSP8",21304
1858,"EBP",5099
1858,"PTEX150",122
1858,"PvCSS",2043
1858,"LF005",1004
1858,"LF010",1153.5
1858,"RBP2b.P87",7324
1858,"LF016",6942
1858,"MSP8",1132
1859,"EBP",518
1859,"PTEX150",477
1859,"PvCSS",2410.5
1859,"LF005",239
1859,"LF010",100
1859,"RBP2b.P87",5060
1859,"LF016",2893
1859,"MSP8",170
1860,"EBP",43
1860,"PTEX150",62
1860,"PvCSS",68
1860,"LF005",73
1860,"LF010",74
1860,"RBP2b.P87",42
1860,"LF016",5644.5
1860,"MSP8",1158.5
1861,"EBP",50
1861,"PTEX150",158
1861,"PvCSS",49
1861,"LF005",58
1861,"LF010",55.5
1861,"RBP2b.P87",43
1861,"LF016",47
1861,"MSP8",166.5
1862,"EBP",41.5
1862,"PTEX150",215.5
1862,"PvCSS",654.5
1862,"LF005",266
1862,"LF010",97
1862,"RBP2b.P87",57
1862,"LF016",18382.5
1862,"MSP8",1211.5
1863,"EBP",38
1863,"PTEX150",271.5
1863,"PvCSS",120
1863,"LF005",157
1863,"LF010",51
1863,"RBP2b.P87",35
1863,"LF016",44
1863,"MSP8",358
1864,"EBP",44
1864,"PTEX150",94
